code,ham/spam,message,
1,ham,"Your A/c 173702 is debited with Rs 11893.00 on 06-06-2020 07:19:53 at PUR/CFMSANDOTHDRCARD/Mumbai.Avbl Bal is Rs 26440.69.Call 18605005555
 for dispute",
1,ham,"Your A/c 173702 is debited with Rs 11893.00 on 06-06-2020 12:18:37 at PUR/CFMSANDOTHDRCARD/Mumbai.Avbl Bal is Rs 14547.69.Call 18605005555
 for dispute",
1,ham,"Your A/c 173702 is debited with Rs 13693.00 on 08-06-2020 06:38:06 at PUR/CFMSANDOTHDRCARD/Mumbai.Avbl Bal is Rs 16389.69.Call 18605005555
 for dispute",
1,ham,Your A/c 173702 is debited with Rs 20000.00 on 12-06-2020 09:18:43 A/c Bal:Rs 32501.69 Info: CASH-ATM/CWCW58503/9112.Call 18605005555 if txn not done by you.,
1,ham,Your A/c 173702 is debited with Rs 20000.00 on 12-06-2020 09:20:09 A/c Bal:Rs 12501.69 Info: CASH-ATM/CWCW58503/9113.Call 18605005555 if txn not done by you.,
1,ham,Your A/c 173702 is debited with Rs 20000.00 on 13-06-2020 08:43:09 A/c Bal:Rs 53215.69 Info: CASH-ATM/CWCW58503/9440.Call 18605005555 if txn not done by you.,
1,ham,Your A/c 173702 is debited with Rs 20000.00 on 13-06-2020 08:47:19 A/c Bal:Rs 5215.69 Info: CASH-ATM/CWCW58503/9442.Call 18605005555 if txn not done by you.,
1,ham,Your A/c 173702 is debited with Rs 20000.00 on 14-06-2020 11:11:57 A/c Bal:Rs 53215.69 Info: CASH-ATM/CWCW58503/9808.Call 18605005555 if txn not done by you.,
1,ham,Your A/c 173702 is debited with Rs 4000.00 on 13-06-2020 08:46:32 A/c Bal:Rs 25215.69 Info: CASH-ATM/LWCW58507/6543.Call 18605005555 if txn not done by you.,
1,ham,Your A/c 173702 is debited with Rs 4000.00 on 14-06-2020 11:15:10 A/c Bal:Rs 15215.69 Info: CASH-ATM/LWCW58507/6787.Call 18605005555 if txn not done by you.,
1,ham,Your A/c 173702 is debited with Rs 4000.00 on 14-06-2020 11:16:07 A/c Bal:Rs 11215.69 Info: CASH-ATM/LWCW58507/6788.Call 18605005555 if txn not done by you.,
1,ham,Your class AJAX with Javascript has been rescheduled by Sanket Singh to 01/12/2021 12:30 PM. https://uncd.me/p/DPDz3u,
1,ham,Your class Intro to Segment Trees has been rescheduled by Raja Vikramaditya Panda to 18/11/2021 08:00 PM. https://uncd.me/p/d8sF2M,
1,ham,Your class Problem Solving on Graph Al... has been rescheduled by Raja Vikramaditya Panda to 18/11/2021 01:00 PM. https://uncd.me/p/d8sF2M,
1,ham,Your class Suﬃx Array has been rescheduled by Pulkit Chhabra to 11/12/2021 04:00 PM. https://uncd.me/p/fq5fai,
1,ham,"Your Stock broker ZERODHA BROKING LIMITED. reported your fund balance Rs.944.82 & securities balance 0 as on end of 13-nov-2021. Balances do not cover your bank, DP & PMS balance with broking entity. Check details at KARPURAPURAHUL.19@GMAIL.COM. If email Id not correct, kindly update with your broker - National Stock Exchange",
1,ham,Your VPA prakashbhanu019@okaxis linked to your a/c no. XXXXXX0129 is debited for Rs. 40.0 and credited to VPA q433336076@ybl UPI Ref no. 134461027182. - Bank of Baroda,
1,spam,"Dear Student, Its never too late-clear your basics-work hard to work smart.Plan your daily schedule with experts also batches starting for ENG,ACCOUNTS,B.ST,IP & ECO at our SEC-3 Branch,ROHINI Near Ayodhya Chowk & Pitampura branch near Pitampura Metro station.Call 8447841933 V-STUDY",
1,spam,"Join V-STUDY and score excellent marks in class 12th (Our Students feedback-95%+ coverage from our assignments,class room examples & test series) Batches starting for ENG, IP, ACCOUNTS,B.ST & ECO in SEC-3,ROHINI Near Ayodhya Chowk & Near Pitampura Metro Stn. Call 8447841933 V-STUDY (VIDYASAGAR INSTITUTE)",
1,spam,"Join crash courses for B.ST,A/C'S,ECO,ENG,&IP (fee only Rs.5000 per sub) from expd faculties.Branches in Sec-3 Rohini & Pitampura. Call 7503507230.V-STUDY",
1,spam,"CRASH COURSES by BEST POOL OF FACULTY. ENGLISH by MA(ENG) MEGHA SURI, ACCOUNTS by CS NITIN GUPTA,ECO by CS NITIN, IP by MCA RAHUL starting today(fee rs.5000/sub only) at D-15/27-28,SEC-3,ROHINI Near Ayodhya Chowk & FD-6,2nd Floor, Near Pitampura Metro Stn. Call 7503507230 V-STUDY",
1,ham,"Dear Ola Shuttle user, get 60% Off on your next 2 shuttle rides. Use code: SHUTTLE60. Valid for first 5,000 users. Book Now !",
1,spam,"Please pay bill amount of Rs. 29 in cash for your Ola ride, served by Rajendra.",
1,spam,Watch the undercover story of Subhash Chandra Bose. Unveiling Indias biggest mystery BOSE: DEAD or ALIVE watch now on Vodafone Play! http://bit.ly/2x7JQwz,
1,spam,"Bollywood Beauties go Bold. Get Videos, Wallpapers of Bold Bollywood Beauties. Click http://hng.am/8291",
1,spam,"Ab hum laye hai aapke liye romantic calletunes ka bhandaar,Download kare Callertune app Click http://hyperurl.co/ctt aur payein FREE profile tunes bhi",
1,spam,Govt Mandate: Update Aadhaar to avoid blocking of your Axis Bank Account by 31/03/18. Visit your branch or click goo.gl/d214uS. Kindly ignore if already updated,
1,spam,"You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8178390589 as of 18-Nov-17 20:57 Hrs. To track your balance and usage, click http://tiny.jio.com/TrackBalance or give a missed call to 1299 to receive details via sms",
1,spam,"You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8178390589 as of 04-Dec-17 13:57 Hrs. To track your balance and usage, click http://tiny.jio.com/TrackBalance or give a missed call to 1299 to receive details via sms",
1,spam,"You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8178390589 as of 07-Jan-18 20:52 Hrs. To track your balance and usage, click http://tiny.jio.com/TrackBalance or give a missed call to 1299 to receive details via sms",
1,spam,Welcome to Jio-UP & Uttarakhand. Enjoy Free Incoming calls and Outgoing calls anywhere in India while roaming. 4G Data & SMS benefits will be as per your plan.,
1,spam,Welcome to Jio-UP. Enjoy Free Incoming calls and Outgoing calls anywhere in India while roaming. 4G Data & SMS benefits will be as per your plan.,
1,spam,"You have used 100% of your high speed internet quota from Data account of MRP 399 on your Jio Number 8178390589 as of 09-Jan-18 19:14 Hrs. Internet speed will be reduced in case you do not have any active data plan. To continue enjoying 4G speed, recharge now.",
1,ham,Use code UP30 and get 50% off up to Rs 30 on 3 Micro/Mini/Prime rides till 5th Jan. Book Now on bit.ly/C_SMS,
1,ham,Use code MORNING50 and get 50% off upto Rs 50 on 3 Micro/Mini/Prime rides between 6AM & 11AM. Valid till 14th Jan. Book Now on bit.ly/C_SMS,
1,ham,Use code UP30 and get 50% off up to Rs 30 on 3 Micro/Mini/Prime rides till 12th Jan. Book Now on bit.ly/C_SMS,
1,spam,"Write India's author of the month, Twinkle Khanna has unveiled her passage. Read it on www.toi.in/writeindia and start weaving your story now.",
1,ham,Chal,
1,spam,"Dear Customer, You have a missed call from +917985862318 . The last missed call was at 11:18 PM on 14-Oct-2017 . Thankyou, Team Jio.",
1,ham,Chal be vo Mera style nhi hai,
1,ham,Aur vaise bhi samajhdaar samajh jaate hai,
1,ham,Bina btaye,
1,ham,Chup re gadhe,
1,ham,Drr gayi main to Teri dhmki sw,
1,ham,Stupid meerut,
1,ham,Gadha hi rhega tu,
1,ham,Tujhe bdhi chinta ho rhi hai,
1,ham,Shi log hai,
1,ham,Nhi,
1,spam,1/2 BHK @ Rs.16.5 Lac (All Incl) In GURGAON Call 9210136830,
1,spam,"Earn Rs.25,000 annually & also get a lumpsum of Rs.4.3 Lac at maturity with HDFC Life by investing Rs.2,269 per month. T&C A. For details, sms HDV to 56161",
1,spam,"Get a Pension of Rs.30,000 per month & Get Rs.60 Lacs for your family by investing Rs.3,000 per month + Save Tax. T&C apply. For details, sms PEN to 56161",
1,spam,VODAFONE special FREE gift for you! Dial *444*505*00# and get all mobile calls at 30p/min for 90 days completely FREE! OFFER only till 23/09/17!,
1,spam,Welcome to Vodafone UP East. Now ROAM LIKE HOME! Get home rates across India with our NEW Roam like Home pack .Â Dial *121*121# to know more.,
1,spam,Welcome to Vodafone UP West. Now ROAM LIKE HOME! Get home rates across India with our NEW Roam like Home pack .Â Dial *121*121# to know more.,
1,ham,Your code is 1824. Return to the RailWire Wi-Fi website and enter the code to get online.,
1,spam,Vodafone SuperNet UP West mein aapka swagat hai. Poore Bharat mein FREE ROAMING ka anand uthayein ! Ab har Incoming call hogi Free!,
1,spam,"Connect to fast, free 'RailWire Wi-Fi' at the boarding station powered by Google Station. Learn how to connect https://goo.gl/geu9RC",
1,spam,BHIM makes money transfer as easy as sending a text message. Start using BHIM from today and be cashfree. Click here bit.ly/2ujQmwe,
1,spam,"While receiving international call, if an Indian number or no number is displayed on your phone, please inform on toll free number 1800110420 /1963.",
1,ham,New way to New Year! End the year with a perfect trip. Use code HOLIDAY and get Rs 250 off on your 1st Ola Outstation ride. Know More https://goo.gl/Jhd4oC,
1,ham,Use code MORNING50 and get 50% off upto Rs 50 on 3 Micro/Mini/Prime rides between 6AM & 11AM. Valid till 7th Jan. Book Now on bit.ly/C_SMS,
1,ham,Use code UP50 and get 50% off up to Rs 50 on 3 Micro/Mini/Prime rides till 7th Jan. Book Now on bit.ly/C_SMS,
1,spam,"Dear Customer, we are offering you STD+Loc 30p/m for 28 days completely FREE. Dial *121*00# to activate now, Charges = 0 Rs. Dial *121# for Full talktime offer!",
1,spam,Enjoy unlmtd loc+std+roam calls & 1GB/day for 28Days only at Rs198. Available on Etop or click http://www.vodafone.in/mvvf1 to recharge,
1,ham,For love of God come online!,
1,ham,What. Why. Not allowed xD,
1,ham,Where are you? Come online for five.,
1,ham,Are You in train yet? Care to reply pliss,
1,ham,Goodnight then?,
1,ham,Aaj Nhi aana h?,
1,ham,"Hotspot. Use kar lo :""3 kissi ke pass nhi h ?",
1,ham,Online aa jao,
1,ham,Okay wait for five,
1,ham,Hey? Um. You okay right?,
1,ham,Umm ok. I understand. Take care. Ly more.,
1,ham,Do you think that maybe we can talk?,
1,ham,"Back,babe ;*",
1,ham,Also. Thanks for the flower *.* your first one to me! *_* love you so much!,
1,ham,Doesn't matter how much time we get to spend together ..I start missing you as soon as I get back home,
1,ham,Not bad huh? ;*,
1,ham,Oh god. I can't sleep. Thank you so much. And still so wet.,
1,ham,WiFi went off . Fml.,
1,ham,Sorry,
1,ham,Yaar. Rehne De.,
1,ham,Today,
1,ham,Okay? Maybe we could meet,
1,ham,Or maybe just wait,
1,ham,I don't think it'll be possible today. I'm sorry,
1,ham,Oh and..say hi to Yug!,
1,ham,You there? Everything okay?,
1,ham,Where are you? Come online!!!!,
1,ham,I'm so sorry. This place has no privacy,
1,ham,My freaking family! What else!? Jab bhi baat karne baithti hu koi aa jaata h! I'm so sorry. Upar se WiFi toh pta Nhi kya chul hoti h band karne ki,
1,ham,Did she see it? Reply pls,
1,ham,Just reply to all those questions.,
1,ham,Why you no have bal? :/ I feel like bugging you all the time,
1,ham,"Ok. I didn't know you were such an artist *_* iron man has been my fav. *_* and that one. You nailed it , man. *hats Off , sir*",
1,ham,Come online?,
1,ham,I'm having bad stomach ache. Periods. I'll come around 4. It's killing me.,
1,ham,You see..Idk. Well grown ups don't get it. Okay? So. Idk.,
1,ham,But big enough. And. Mom is upset bcs she thought we were mature enough not to fall for shit like that.,
1,ham,Hey. It's a little storm back at my place. The only thing I care about Is my bond with mom. Its not even such big of deal as much these people made it look like.,
1,spam,Govt Mandate: Update Aadhaar to avoid blocking of your Axis Bank Account by 31/03/18. Visit your branch or click goo.gl/U7Zp79. Kindly ignore if already updated,
1,spam,"Write India: Last date of submission for author Chitra B Divakaruni, has been extended. Read her passage on www.toi.in/writeindia and submit your story by 4 Jan",
1,spam,"Service Message : Dial *111# (toll free). to know your prepaid a/c detail BEST FIT OFFER, RECHARGE, DATA PACK, and much more",
1,spam,Dial *111# (toll free) and get your Vodafone account details instantly on your handset. Dial now!!,
1,spam,"Join crash courses for B.ST,ACCOUNTS,ECO,ENG,&IP (fee only Rs.5000 per sub) from expd faculties.Branches in Sec-3 Rohini & Pitampura. Call 7503507230.V-STUDY",
1,spam,We hope you liked the All New Domino's Pizza. We would Love to hear your feedback. Click http://piza.io/d/a.asp?i=88118239953116575,
1,spam,"Enjoy Ur Fav Peppy Paneer Pizza at All New DOMINO'S with Bigger & More Toppings,Soft Crust,Tastier Sauce & More Cheese. WalkIn/Order@ 68886888/ goo.gl/CQThqp",
1,ham,We have received your order no.149 amounting to Rs.1550 and its being prepared.You can track your order at http://bit.ly/1PfGWYl Thank You!,
1,spam,We hope you liked the All New Domino's Pizza. We would Love to hear your feedback. Click http://piza.io/d/a.asp?i=20638989953116575,
1,spam,Be the Change you wish to see & enjoy the Change@ All New DOMINO'S. Get 20%off on Med Pizzas Today! WalkIn/Order@ 68886888/ goo.gl/CQThqp Cpn: CRMC83D178BE4 T&C,
1,spam,Enjoy Super Value Friday at the All New DOMINO'S. Get 2 Medium Pizzas starting@ 199 each. Walk-In/Call@ 18602008888/Order Online@ goo.gl/CQThqp /Mobile App. T&C,
1,ham,"Experience the ""All New Domino's Pizza"". Your order no is 86. Click http://piza.store/di/23592479953116575.Png to check if we got your order right.",
1,ham,Your Domino's 4 digit verification code is 8445,
1,ham,We have received your order no.136 amounting to Rs.558 and its being prepared.You can track your order at http://bit.ly/1PfGWYl Thank You!,
1,ham,We have received your order no.340 amounting to Rs.1340 and its being prepared.You can track your order at http://bit.ly/1PfGWYl Thank You!,
1,ham,Your Domino's 4 digit verification code is 7142,
1,ham,We have received your order no.158 amounting to Rs.562 and its being prepared.You can track your order at http://bit.ly/1PfGWYl Thank You!,
1,ham,We have received your order no.40 amounting to Rs.344 and its being prepared.You can track your order at http://bit.ly/1PfGWYl Thank You!,
1,spam,We hope you liked the All New Domino's Pizza. We would Love to hear your feedback. Click http://piza.io/d/a.asp?i=73435319953116575,
1,spam,Domino's Pizza live kitchen @ weddings now! We serve in the most memorable occasion in your life @ very nominal prices. Call VRajendra: 9818324477,
1,spam,"Dear Customer, Open iWish flexible RD and get Amazon voucher worth Rs. 100, Top 100 customers daily to win vouchers. Details at goo.gl/MxQS9T . T&C.",
1,spam,"Dear Customer, secure your health along with tax benefit u/s 80D* with ICICI Lombard Health Plans through ICICI Bank. Details at bit.ly/2AVOzQR . T&C. UIN4718.",
1,spam,"Dear Customer, dream of a bigger home made possible with enhanced eligibility of up to 20%* with ICICI Bank Home Loans. For dtls, visit https://goo.gl/nTHZ2v .T&C.",
1,spam,"Dear Customer, shop using Internet Banking at AJIO.com & get Rs. 400 off on purchase of Rs. 1499 and above. Use Promo Code ICICI400. Offer till 31-Jan-18. Details at goo.gl/7TNnD3 . T&C apply.",
1,spam,Body Massage Call 9210459107 spachanakya.com,
1,spam,"Kotak 811 Savings Account gives you up to 6%* interest p.a. with no balance commitments. Get 811 now, http://bit.ly/Kotakm4 *T&C apply.",
1,spam,"No extra Roaming charges, pay same as home call rates just recharge with Rs 51/-. Validity 28 Days. Dial *444*510# to activate now",
1,spam,Roam aur Home ek samaan call rate sirf Rs.51 ke recharge pe ! Abhi activate karne ke liye dial karein *444*510#,
1,spam,"Dear Customer, Standard SMS Tariff of Rs.1/,Rs.1.5 /,Rs.5/ will apply for Local/National/International SMS on 31-Dec17 & 1-Jan18 on account of New Year.",
1,spam,"Hello! As directed by the Govt. of India, re-verify your mobile number with your Aadhar number by 6-Feb'18. Please visit any of our Vodafone outlet.",
1,spam,"Dear Customer, Check your Recharge Offers, Data Pack Balance, Balance Deduction & much more by dialling *111#(toll free).",
1,spam,"Hello! As directed by the Govt. of India, re-verify your mobile number with your Aadhar number by 31st March'18. Please visit any of our Vodafone outlet.",
1,spam,Your plan for Jio no. 8178390589 will expire on 03-12-2017. Recharge with Rs.399 plan today and enjoy FIRST EVER TRIPLE CASHBACK upto Rs.2599. HURRY! Offer available for LIMITED PERIOD. Click http://jio.com/r/QoLSEkGL to recharge now. T&C apply,
1,spam,Your plan for Jio no. 8178390589 will expire on 03-12-2017. Recharge with Rs.399 plan today and enjoy FIRST EVER TRIPLE CASHBACK upto Rs.2599. HURRY! Offer available for LIMITED PERIOD. Click http://jio.com/r/QwPHfd6D to recharge now. T&C apply,
1,spam,Gift a JioPhone to your loved ones & connect via video calls every day. Now at a store near you http://jio.com/r/SMC8zpRI Limited stocks available. Team Jio,
1,spam,Jio presents India's 1st Prepaid Auto Recharge. Register for JioAutoPay now and get cashback upto Rs.600. Click http://jio.com/r/UeVMb0c5,
1,ham,"Shipped: Your Asus Core i7 7th Gen -... with order ID OD111046594996684000 has been shipped and will be delivered by Friday, Dec 22, 2017. You will receive another SMS when Ekart Logistics's Wishmaster is out to deliver it. Track your shipment here http://fkrt.it/H~R58TuuuN",
1,spam,"Dear Customer, You have a missed call from +919990203576 The last missed call was at 01:58 PM on 27-Dec-2017 Thankyou, Team Jio.",
1,spam,"Upload Selfie & Win Rs.1 Lac Cash. Selfiefever.com Presents, Great India Selfie Contest. https://play.google.com/store/apps/details?id=com.uks.selfiefever",
1,ham,"PNR 2716116285 ticket cancelled, Amt 170 will be refunded in your a/c with in 3-4 days. Please check your account/instrument from which this tkt was booked.",
1,ham,"PNR:2437275075,TRAIN:12452,DOJ:04-10-17,SL,NDLS-CNB,Dep:23:55, UDDESHYA SINGH,S6 29, Fare:390,SC:0.0+PG+INS",
1,ham,"PNR:2501821248,TRAIN:12003,DOJ:15-12-17,CC,CNB-NDLS,Dep:16:55, UDDESHYA SINGH,RLWL 10, Fare:1185,SC:0.0+PG+INS",
1,ham,"PNR 2501821248 ticket cancelled, Amt 1120 will be refunded in your a/c with in 3-4 days. Please check your account/instrument from which this tkt was booked.",
1,ham,"PNR:2602004723,TRAIN:12033,DOJ:16-12-17,CC,CNB-NDLS,Dep:06:00, UDDESHYA SINGH,C6 14, Fare:1030,SC:0.0+PG+INS",
1,spam,YOU ARE NOT ALONE!! A trip where everyone is a stranger but share similar interests. Book @ Rs4999 https://goo.gl/RUuvdW Call: 7291972815,
